unix_timestamp,x,y,z
1478799196.468750,22,12,57
1478799196.500000,22,12,57
1478799196.531250,22,12,57
1478799196.562500,22,12,57
1478799196.593750,22,12,57
1478799196.625000,22,11,57
1478799196.656250,22,12,57
1478799196.687500,22,11,58
1478799196.718750,22,11,57
1478799196.750000,22,11,58
1478799196.781250,22,11,57
1478799196.812500,22,12,57
1478799196.843750,22,12,57
1478799196.875000,22,12,57
1478799196.906250,22,12,57
1478799196.937500,22,11,57
1478799196.968750,22,11,58
1478799197.000000,22,11,57
1478799197.031250,22,12,57
1478799197.062500,22,11,57
1478799197.093750,22,12,57
1478799197.125000,22,11,57
1478799197.156250,22,12,57
1478799197.187500,22,12,57
1478799197.218750,22,11,57
1478799197.250000,22,11,57
1478799197.281250,22,11,57
1478799197.312500,22,12,57
1478799197.343750,22,12,57
1478799197.375000,22,11,57
1478799197.406250,21,11,58
1478799197.437500,22,12,57
1478799197.468750,22,11,57
1478799197.500000,22,11,57
1478799197.531250,22,12,57
1478799197.562500,22,12,57
1478799197.593750,22,12,57
1478799197.625000,22,12,57
1478799197.656250,22,11,57
1478799197.687500,22,12,58
1478799197.718750,22,12,57
1478799197.750000,22,12,57
1478799197.781250,22,12,57
1478799197.812500,22,11,58
1478799197.843750,22,11,58
1478799197.875000,22,11,58
1478799197.906250,22,12,57
1478799197.937500,22,12,57
1478799197.968750,21,13,56
1478799198.000000,21,13,56
1478799198.031250,22,12,56
1478799198.062500,23,12,57
1478799198.093750,23,11,57
1478799198.125000,22,11,58
1478799198.156250,22,11,58
1478799198.187500,21,10,58
1478799198.218750,22,10,58
1478799198.250000,22,10,58
1478799198.281250,22,11,58
1478799198.312500,22,12,57
1478799198.343750,21,12,57
1478799198.375000,21,12,56
1478799198.406250,22,12,57
1478799198.437500,22,11,58
1478799198.468750,22,10,58
1478799198.500000,21,11,58
1478799198.531250,22,11,57
1478799198.562500,22,12,57
1478799198.593750,22,12,57
1478799198.625000,21,11,58
1478799198.656250,22,11,58
1478799198.687500,22,11,58
1478799198.718750,21,12,57
1478799198.750000,21,12,57
1478799198.781250,22,11,57
1478799198.812500,22,12,57
1478799198.843750,23,11,58
1478799198.875000,22,12,57
1478799198.906250,22,11,57
1478799198.937500,22,12,57
1478799198.968750,22,11,57
1478799199.000000,22,12,57
1478799199.031250,22,11,57
1478799199.062500,22,11,57
1478799199.093750,22,11,57
1478799199.125000,22,11,57
1478799199.156250,22,11,58
1478799199.187500,22,11,57
1478799199.218750,22,11,58
1478799199.250000,22,11,57
1478799199.281250,22,11,57
1478799199.312500,22,11,58
1478799199.343750,22,11,57
1478799199.375000,22,11,58
1478799199.406250,22,11,57
1478799199.437500,22,11,57
1478799199.468750,22,11,57
1478799199.500000,22,12,57
1478799199.531250,22,11,57
1478799199.562500,22,11,57
1478799199.593750,22,11,57
1478799199.625000,22,11,57
1478799199.656250,22,11,57
1478799199.687500,22,11,57
1478799199.718750,22,11,57
1478799199.750000,21,11,57
1478799199.781250,21,11,57
1478799199.812500,22,11,57
1478799199.843750,22,11,57
1478799199.875000,22,11,57
1478799199.906250,22,11,57
1478799199.937500,22,12,57
1478799199.968750,22,12,57
1478799200.000000,22,11,57
1478799200.031250,22,11,58
1478799200.062500,22,11,57
1478799200.093750,22,11,57
1478799200.125000,22,11,57
1478799200.156250,22,11,57
1478799200.187500,22,11,57
1478799200.218750,22,11,57
1478799200.250000,22,11,57
1478799200.281250,22,11,57
1478799200.312500,22,11,57
1478799200.343750,22,11,57
1478799200.375000,22,11,57
1478799200.406250,22,11,57
1478799200.437500,22,11,58
1478799200.468750,22,11,58
1478799200.500000,22,11,57
1478799200.531250,22,11,57
1478799200.562500,22,12,57
1478799200.593750,22,11,57
1478799200.625000,22,11,57
1478799200.656250,22,11,57
1478799200.687500,22,11,57
1478799200.718750,22,11,57
1478799200.750000,22,11,57
1478799200.781250,22,11,57
1478799200.812500,22,11,57
1478799200.843750,22,11,57
1478799200.875000,22,11,57
1478799200.906250,22,11,57
1478799200.937500,22,11,57
1478799200.968750,22,11,57
1478799201.000000,22,11,57
1478799201.031250,22,11,58
1478799201.062500,22,11,58
1478799201.093750,22,11,57
1478799201.125000,22,11,58
1478799201.156250,22,11,57
1478799201.187500,22,12,57
1478799201.218750,22,11,57
1478799201.250000,22,11,57
1478799201.281250,22,11,58
1478799201.312500,22,11,57
1478799201.343750,22,11,57
1478799201.375000,22,11,57
1478799201.406250,22,11,57
1478799201.437500,22,12,57
1478799201.468750,22,11,57
1478799201.500000,22,11,57
1478799201.531250,22,11,57
1478799201.562500,22,11,57
1478799201.593750,22,12,57
1478799201.625000,22,12,57
1478799201.656250,22,11,57
1478799201.687500,22,11,58
1478799201.718750,22,11,58
1478799201.750000,22,11,57
1478799201.781250,22,12,57
1478799201.812500,22,12,57
1478799201.843750,22,12,57
1478799201.875000,22,12,57
1478799201.906250,22,11,57
1478799201.937500,22,11,57
1478799201.968750,22,11,58
1478799202.000000,22,11,57
1478799202.031250,22,11,57
1478799202.062500,22,11,58
1478799202.093750,22,11,57
1478799202.125000,22,12,57
1478799202.156250,22,11,57
1478799202.187500,22,11,57
1478799202.218750,22,11,57
1478799202.250000,22,11,57
1478799202.281250,22,11,58
1478799202.312500,22,11,57
1478799202.343750,22,11,57
1478799202.375000,22,12,57
1478799202.406250,22,11,57
1478799202.437500,22,11,57
1478799202.468750,22,11,57
1478799202.500000,22,11,57
1478799202.531250,22,12,57
1478799202.562500,22,12,57
1478799202.593750,22,11,57
1478799202.625000,22,11,57
1478799202.656250,22,11,57
1478799202.687500,22,11,58
1478799202.718750,22,11,57
1478799202.750000,22,11,57
1478799202.781250,22,11,57
1478799202.812500,22,11,57
1478799202.843750,22,12,57
1478799202.875000,22,12,57
1478799202.906250,22,11,57
1478799202.937500,22,12,57
1478799202.968750,22,11,57
1478799203.000000,22,11,57
1478799203.031250,22,11,57
1478799203.062500,22,11,57
1478799203.093750,22,11,57
1478799203.125000,22,11,57
1478799203.156250,22,11,57
1478799203.187500,22,11,57
1478799203.218750,22,11,57
1478799203.250000,22,12,57
1478799203.281250,22,11,57
1478799203.312500,23,11,57
1478799203.343750,22,12,57
1478799203.375000,22,11,57
1478799203.406250,22,11,57
1478799203.437500,22,11,57
1478799203.468750,22,11,57
1478799203.500000,23,11,57
1478799203.531250,22,11,57
1478799203.562500,22,11,57
1478799203.593750,22,11,57
1478799203.625000,22,11,57
1478799203.656250,22,11,57
1478799203.687500,23,11,57
1478799203.718750,23,11,58
1478799203.750000,23,11,58
1478799203.781250,23,11,57
1478799203.812500,23,11,56
1478799203.843750,23,13,55
1478799203.875000,24,13,56
1478799203.906250,24,12,57
1478799203.937500,23,11,57
1478799203.968750,23,11,57
1478799204.000000,23,11,57
1478799204.031250,23,11,57
1478799204.062500,21,12,57
1478799204.093750,23,11,57
1478799204.125000,23,11,57
1478799204.156250,23,11,57
1478799204.187500,23,11,57
1478799204.218750,22,11,57
1478799204.250000,22,11,57
1478799204.281250,23,11,57
1478799204.312500,23,11,57
1478799204.343750,23,12,57
1478799204.375000,23,11,57
1478799204.406250,22,11,57
1478799204.437500,22,11,57
1478799204.468750,23,11,57
1478799204.500000,23,12,57
1478799204.531250,22,11,57
1478799204.562500,22,11,57
1478799204.593750,23,11,57
1478799204.625000,22,11,57
1478799204.656250,22,12,57
1478799204.687500,22,12,57
